cat1,cat2,categories,color_response,hue1,hue2,hue_response,proto_hue,proto_resp_error,proto_target_diff,response_bias,response_error,sessionid,set_size,shuffled_hue1,shuffled_response_error
green,blue,diff,#00ff0d,131.926878904329,181.926878904329,123.05882352941175,121.86554621849697,1.1932773109147803,-10.061332685832014,8.868055374917233,8.868055374917233,1586518216906,2,306.65890659237624,176.39991693703553
blue,purple,diff,#0033ff,263.328278054353,313.328278054353,228,229.89915966385712,1.8991596638571195,-33.42911839049589,35.32827805435301,35.32827805435301,1586518216906,2,94.48839228495565,133.51160771504436
green,green,same,#00ff66,160.247869745189,110.247869745189,144,121.86554621849697,22.134453781503026,-38.38232352669203,16.247869745189007,16.247869745189007,1586518216906,2,69.3317508265596,74.6682491734404
blue,blue,same,#002bff,246.82728415011,196.82728415011,229.88235294117646,229.89915966385712,0.01680672268065564,-16.92812448625287,16.944931208933525,16.944931208933525,1586518216906,2,350.7909542374687,120.90860129629226
blue,purple,diff,#0004ff,244.314280282137,294.314280282137,239.05882352941177,229.89915966385712,9.159663865554649,-14.415120618279872,5.255456752725223,5.255456752725223,1586518216906,2,202.6140121066068,36.444811422804975
red,yellow,diff,#ffe100,56.8633510816917,366.863351081692,52.94117647058824,57.91596638651193,4.974789915923694,1.052615304820236,-3.9221746111034577,3.9221746111034577,1586518216906,2,63.0467091863496,10.105532715761363
yellow,green,diff,#00ff59,94.9289190609916,44.9289190609916,140.94117647058823,121.86554621849697,19.07563025209126,26.93662715750537,46.01225740959663,46.01225740959663,1586518216906,2,342.30500552542895,158.63617094515928
blue,purple,diff,#1500ff,256.375874169071,306.375874169071,244.9411764705882,229.89915966385712,15.042016806731084,-26.476714505213863,11.434697698482779,11.434697698482779,1586518216906,2,196.3439578088899,48.59721866169829
red,red,same,#ff00f2,331.278646236018,21.2786462360177,303.05882352941177,281.6806722688825,21.37815126052925,-49.59797396713549,28.219822706606237,28.219822706606237,1586518216906,2,217.80361220573772,85.25521132367405
green,blue,diff,#00fffb,173.653830123603,123.653830123603,179.05882352941177,229.89915966385712,50.84033613444535,56.24532954025412,5.404993405808767,5.404993405808767,1586518216906,2,93.42006615091621,85.63875737849555
yellow,yellow,same,#00ff91,84.8748209611699,34.8748209611699,154.1176470588235,121.86554621849697,32.252100840326534,36.99072525732707,69.2428260976536,69.2428260976536,1586518216906,2,123.88701582344304,30.23063123538047
yellow,green,diff,#d9ff00,81.1780705306141,131.178070530614,68.94117647058823,121.86554621849697,52.92436974790874,40.68747568788288,-12.236894060025861,12.236894060025861,1586518216906,2,283.1365371809952,145.804639289593
green,blue,diff,#00f6ff,186.432870924654,136.432870924654,182.11764705882354,229.89915966385712,47.78151260503358,43.46628873920312,-4.315223865830461,4.315223865830461,1586518216906,2,263.491588528065,81.37394146924146
blue,blue,same,#0015ff,241.865313508862,191.865313508862,235.05882352941177,229.89915966385712,5.1596638655546485,-11.966153845004868,6.80648997945022,6.80648997945022,1586518216906,2,163.19910711233197,71.8597164170798
blue,purple,diff,#ff00ff,302.310878108644,252.310878108644,300,281.6806722688825,18.319327731117482,-20.63020583976146,2.3108781086439762,2.3108781086439762,1586518216906,2,246.82728415011,53.17271584989001
yellow,green,diff,#11ff00,119.225351536033,69.2253515360328,116.00000000000001,121.86554621849697,5.865546218496959,2.640194682463971,-3.2253515360329885,3.2253515360329885,1586518216906,2,267.359875443305,151.359875443305
green,green,same,#00ffd0,149.319637644957,99.3196376449571,168.9411764705882,121.86554621849697,47.07563025209123,-27.454091426460025,-19.621538825631205,19.621538825631205,1586518216906,2,78.63969070840176,90.30148576218645
green,blue,diff,#00ff09,125.195031146146,175.195031146146,122.11764705882352,121.86554621849697,0.25210084032654834,-3.3294849276490197,3.0773840873224714,3.0773840873224714,1586518216906,2,245.02892340698244,122.91127634815892
green,blue,diff,#00ffff,173.653830123603,123.653830123603,180,229.89915966385712,49.89915966385712,56.24532954025412,6.346169876396999,6.346169876396999,1586518216906,2,34.5964093666854,145.4035906333146
yellow,yellow,same,#ff5e00,29.2346745302731,79.2346745302731,22.11764705882353,5.999999999993606,16.117647058829924,-23.234674530279495,7.117027471449571,7.117027471449571,1586518216906,2,87.34091286521304,65.22326580638952
blue,purple,diff,#d400ff,276.767412409687,226.767412409687,289.88235294117646,281.6806722688825,8.201680672293946,4.913259859195534,13.11494053148948,13.11494053148948,1586518216906,2,203.4283154540519,86.45403748712457
green,green,same,#00ff44,96.7932521233376,146.793252123338,136,121.86554621849697,14.134453781503026,25.07229409515938,39.206747876662405,39.206747876662405,1586518216906,2,160.26016072749334,24.260160727493343
green,blue,diff,#1100ff,214.605696674177,164.605696674177,243.99999999999997,229.89915966385712,14.100840336142852,15.293462989680108,29.39430332582296,29.39430332582296,1586518216906,2,80.73615561710616,163.2638443828938
blue,purple,diff,#1900ff,244.7541154662,294.7541154662,245.88235294117644,229.89915966385712,15.983193277319316,-14.854955802342886,-1.1282374749764301,1.1282374749764301,1586518216906,2,182.54985379090812,63.33249915026832
purple,red,diff,#ff0040,354.537373053088,304.537373053088,344.94117647058823,5.999999999993606,21.0588235294054,11.46262694690563,-9.596196582499772,9.596196582499772,1586518216906,2,107.436176895213,122.49500042462478
green,green,same,#ffbb00,102.960873242589,152.960873242589,44,121.86554621849697,77.86554621849697,18.90467297590797,-58.960873242589,58.960873242589,1586518216906,2,347.693225896204,56.30677410379599
red,yellow,diff,#ffe100,49.1295142400117,359.129514240012,52.94117647058824,57.91596638651193,4.974789915923694,8.786452146500231,3.8116622305765375,3.8116622305765375,1586515593237,2,50.470336319475244,2.470840151112995
red,yellow,diff,#fff700,47.225382748978,357.225382748978,58.117647058823536,57.91596638651193,0.20168067231160336,10.690583637533933,10.892264309845537,10.892264309845537,1586515593237,2,27.1334512903554,30.984195768468137
red,red,same,#ff00ff,333.369057977981,23.3690579779815,300,281.6806722688825,18.319327731117482,-51.6883857090985,33.369057977981015,33.369057977981015,1586515593237,2,11.18443790164536,71.18443790164537
blue,blue,same,#0019ff,227.877248392956,177.877248392956,234.11764705882354,229.89915966385712,4.218487394966417,2.021911270901114,6.240398665867531,6.240398665867531,1586515593237,2,193.59606088246358,40.52158617635996
blue,blue,same,#000dff,246.019963827061,196.019963827061,236.94117647058823,229.89915966385712,7.042016806731112,-16.12080416320387,9.078787356472759,9.078787356472759,1586515593237,2,356.6430119006532,119.70183543006499
blue,purple,diff,#0022ff,234.520680567601,284.520680567601,232.00000000000003,229.89915966385712,2.100840336142909,-4.621520903743885,2.5206805676009765,2.5206805676009765,1586515593237,2,64.38566699273665,167.61433300726338
purple,purple,same,#ff00d9,323.183058002769,273.183058002769,308.94117647058823,281.6806722688825,27.260504201705714,-41.502385733886456,14.241881532180741,14.241881532180741,1586515593237,2,42.4155809648744,93.47440449428615
purple,purple,same,#ff00bf,321.504031161059,271.504031161059,315.05882352941177,281.6806722688825,33.37815126052925,-39.823358892176486,6.445207631647236,6.445207631647236,1586515593237,2,237.06761541838884,77.99120811102293
blue,purple,diff,#b700ff,268.468599994965,218.468599994965,283.05882352941177,229.89915966385712,53.15966386555465,-38.5694403311079,-14.59022353444675,14.59022353444675,1586515593237,2,62.750044424137315,139.69122089472555
blue,blue,same,#1e00ff,228.376110912683,178.376110912683,247.05882352941174,229.89915966385712,17.15966386555462,1.523048751174116,18.682712616728736,18.682712616728736,1586515593237,2,193.59606088246358,53.462762646948164
green,blue,diff,#5eff00,124.191499966121,174.191499966121,97.88235294117646,121.86554621849697,23.98319327732051,-2.325953747624027,26.309147024944536,26.309147024944536,1586515593237,2,26.0189761878768,71.86337675329966
green,green,same,#44ff00,100.946564263005,150.946564263005,104.00000000000001,121.86554621849697,17.86554621849696,20.918981955491972,3.053435736995013,3.053435736995013,1586515593237,2,6.4709679698809195,97.5290320301191
blue,blue,same,#00ffbf,185.444009046484,235.444009046484,164.94117647058823,229.89915966385712,64.95798319326889,44.45515061737311,-20.50283257589578,20.50283257589578,1586515593237,2,239.961561103108,75.02038463251978
blue,blue,same,#1100ff,221.582393306216,171.582393306216,243.99999999999997,229.89915966385712,14.100840336142852,8.316766357641114,22.417606693783966,22.417606693783966,1586515593237,2,315.7238735014763,71.72387350147633
purple,red,diff,#ff002b,348.685696813968,298.685696813968,349.88235294117646,5.999999999993606,16.11764705881717,17.314303186025654,1.1966561272084846,1.1966561272084846,1586515593237,2,29.2346745302731,39.35232158909662
red,yellow,diff,#ff007b,337.355098683128,27.3550986831279,331.05882352941177,5.999999999993606,34.941176470581865,28.644901316865628,-6.296275153716238,6.296275153716238,1586515593237,2,67.3581911827648,96.29936765335304
blue,blue,same,#0000ff,223.373926114084,173.373926114084,240,229.89915966385712,10.10084033614288,6.525233549773134,16.626073885916014,16.626073885916014,1586515593237,2,94.48839228495565,145.51160771504436
green,blue,diff,#26ff00,120.632005412624,170.632005412624,111.05882352941177,121.86554621849697,10.806722689085206,1.2335408058729769,-9.573181883212229,9.573181883212229,1586515593237,2,145.612525309562,34.55370178015022
purple,purple,same,#ff00d9,318.411341142176,268.411341142176,308.94117647058823,281.6806722688825,27.260504201705714,-36.730668873293496,9.470164671587781,9.470164671587781,1586515593237,2,149.5617356065608,159.37944086402743
yellow,green,diff,#fff700,80.1874881044312,130.187488104431,58.117647058823536,121.86554621849697,63.74789915967344,41.67805811406578,-22.06984104560766,22.06984104560766,1586515593237,2,103.477438230079,45.359791171255466
yellow,yellow,same,#ffee00,78.5072169998126,28.5072169998126,56,121.86554621849697,65.86554621849697,43.358329218684375,-22.5072169998126,22.5072169998126,1586515593237,2,167.704838071598,111.704838071598
green,blue,diff,#006eff,205.054961198327,155.054961198327,214.11764705882354,229.89915966385712,15.781512605033583,24.844198465530127,9.062685860496543,9.062685860496543,1586515593237,2,129.57701668375645,84.54063037506708
purple,purple,same,#9500ff,268.341497423821,318.341497423821,275.05882352941177,229.89915966385712,45.15966386555465,-38.44233775996389,-6.717326105590757,6.717326105590757,1586515593237,2,78.80731278468552,163.74848925527374
red,yellow,diff,#fffb00,54.9855057030467,4.98550570304668,59.05882352941177,57.91596638651193,1.1428571428998353,2.9304606834652347,4.07331782636507,4.07331782636507,1586515593237,2,316.76576843971765,102.29305508969412
purple,red,diff,#ff005d,317.497629348211,367.497629348211,338.11764705882354,281.6806722688825,56.43697478994102,-35.81695707932846,-20.620017710612558,20.620017710612558,1586515593237,2,225.9650205549529,112.15262650387064
blue,blue,same,#2600ff,254.441691064384,204.441691064384,248.94117647058826,229.89915966385712,19.04201680673114,-24.542531400526883,5.500514593795742,5.500514593795742,1586515593237,2,181.13805056058334,67.80312591000492
purple,purple,same,#ff0091,321.641292182124,271.641292182124,325.88235294117646,281.6806722688825,44.201680672293946,-39.96061991324149,-4.241060759052459,4.241060759052459,1586515593237,2,80.73615561710616,114.8538026759297
blue,purple,diff,#0000ff,251.451319110654,301.451319110654,240,229.89915966385712,10.10084033614288,-21.55215944679688,11.451319110653998,11.451319110653998,1586515593237,2,203.4283154540519,36.5716845459481
blue,purple,diff,#1900ff,231.352712010873,281.352712010873,245.88235294117644,229.89915966385712,15.983193277319316,-1.4535523470158864,-14.52964093030343,14.52964093030343,1586515593237,2,146.00812503173867,99.87422790943776
purple,purple,same,#8800ff,277.359677966111,327.359677966111,272,281.6806722688825,9.680672268882518,4.32099430277151,-5.359677966111008,5.359677966111008,1586515593237,2,334.301850507897,62.30185050789697
blue,blue,same,#9d00ff,261.856901250551,211.856901250551,276.94117647058823,229.89915966385712,47.04201680673111,-31.957741586693885,-15.084275220037227,15.084275220037227,1586515593237,2,345.9485345011333,69.00735803054505
green,green,same,#00ff9d,154.11232282503,104.11232282503,156.94117647058823,121.86554621849697,35.07563025209126,-32.24677660653302,-2.8288536455582403,2.8288536455582403,1586515593237,2,36.7861239322067,120.15505253838154
green,green,same,#00ff62,141.988809755988,91.9888097559883,143.05882352941177,121.86554621849697,21.193277310914794,-20.123263537491027,-1.0700137734237671,1.0700137734237671,1586515593237,2,83.27127682997424,59.78754669943753
red,yellow,diff,#ffd500,49.1295142400117,359.129514240012,50.11764705882353,57.91596638651193,7.798319327688404,8.786452146500231,0.9881328188118275,0.9881328188118275,1586515593237,2,47.48473151626823,2.6329155425552955
purple,purple,same,#8c00ff,270.028145741535,320.028145741535,272.94117647058823,229.89915966385712,43.04201680673111,-40.128986077677894,-2.9130307290532187,2.9130307290532187,1586515593237,2,221.20775418913234,51.73342228145589
green,blue,diff,#00ff44,134.307693587632,184.307693587632,136,121.86554621849697,14.134453781503026,-12.442147369135029,-1.6923064123679978,1.6923064123679978,1586515593237,2,354.3661370574374,141.6338629425626
red,red,same,#ff0059,330.86934991888,20.86934991888,339.05882352941177,281.6806722688825,57.37815126052925,-49.18867764999749,-8.189473610531763,8.189473610531763,1586515593237,2,96.58420060068323,117.52537707127146
green,blue,diff,#00ffc8,180.785413864311,130.785413864311,167.05882352941174,229.89915966385712,62.84033613444538,49.11374579954611,-13.72659033489927,13.72659033489927,1586515593237,2,203.4283154540519,36.36949192464016
yellow,yellow,same,#7bff00,80.9831033935226,30.9831033935226,91.05882352941177,121.86554621849697,30.806722689085206,40.882442824974376,10.07572013588917,10.07572013588917,1586515593237,2,355.2434020709784,95.81542145843338
purple,purple,same,#a600ff,270.571429459019,320.571429459019,279.05882352941177,229.89915966385712,49.15966386555465,-40.67226979516187,-8.487394070392781,8.487394070392781,1586515593237,2,76.95654759926713,157.89772406985537
blue,purple,diff,#1100ff,257.150558430895,307.150558430895,243.99999999999997,229.89915966385712,14.100840336142852,-27.25139876703787,13.150558430895018,13.150558430895018,1586515593237,2,91.38891040131887,152.6110895986811
purple,purple,same,#fb00ff,323.475520704756,273.475520704756,299.05882352941177,281.6806722688825,17.37815126052925,-41.79484843587346,24.41669717534421,24.41669717534421,1586515593237,2,216.24404376227795,82.81477976713381
yellow,yellow,same,#ff5900,36.7861239322067,86.7861239322066,20.941176470588232,57.91596638651193,36.9747899159237,21.129842454305233,-15.844947461618467,15.844947461618467,1586515593237,2,136.420801589854,115.47962511926576
yellow,green,diff,#ffa200,67.9845596524305,117.984559652431,38.11764705882353,57.91596638651193,19.798319327688404,-10.068593265918572,29.866912593606976,29.866912593606976,1586515593237,2,289.73130601812227,108.38634104070127
red,yellow,diff,#ff7b00,37.6852759759007,347.685275975901,28.941176470588232,57.91596638651193,28.9747899159237,20.23069041061123,-8.74409950531247,8.74409950531247,1586515593237,2,111.56914228436749,82.62796581377926
yellow,yellow,same,#fff200,30.0906699987465,80.0906699987465,56.94117647058823,5.999999999993606,50.94117647059463,-24.090669998752894,-26.850506471841733,26.850506471841733,1586515593237,2,259.907478253267,157.03369821732122
yellow,yellow,same,#ffd900,84.8748209611699,34.8748209611699,51.05882352941176,121.86554621849697,70.8067226890852,36.99072525732707,-33.81599743175814,33.81599743175814,1586515593237,2,95.91676668728604,44.85794315787428
yellow,green,diff,#5eff00,88.1647159526801,38.1647159526801,97.88235294117646,121.86554621849697,23.98319327732051,33.700830265816876,9.717636988496366,9.717636988496366,1586515593237,2,71.24306283270684,26.639290108469623
yellow,yellow,same,#ff5100,32.5239444659972,82.5239444659972,19.058823529411764,5.999999999993606,13.05882352941816,-26.52394446600359,13.465120936585432,13.465120936585432,1586515593237,2,309.13358334512293,69.92524018428884
red,yellow,diff,#ff1500,40.438667597607,350.438667597607,4.941176470588237,57.91596638651193,52.974789915923694,17.477298788904932,-35.49749112701876,35.49749112701876,1586515593237,2,134.17795784249893,129.2367813719107
blue,blue,same,#0011ff,234.161179202723,184.161179202723,236,229.89915966385712,6.1008403361428805,-4.2620195388658715,-1.838820797277009,1.838820797277009,1586515593237,2,95.10822390903553,140.89177609096447
red,yellow,diff,#ff3300,346.978482171858,36.9784821718584,11.999999999999996,5.999999999993606,6.00000000000639,19.021517828135643,25.02151782814201,25.02151782814201,1586515593237,2,190.162269905506,178.162269905506
green,green,same,#eaff00,96.7742332694501,146.77423326945,64.94117647058825,121.86554621849697,56.92436974790873,25.09131294904688,-31.833056798861847,31.833056798861847,1586515593237,2,87.0712019503469,22.130025479758658
purple,red,diff,#ff0088,299.880920155993,349.880920155993,328,281.6806722688825,46.31932773111748,-18.200247887110493,-28.11907984400699,28.11907984400699,1586515593237,2,332.340839402948,4.340839402948006
purple,purple,same,#ff0077,318.411341142176,268.411341142176,332,281.6806722688825,50.31932773111748,-36.730668873293496,-13.588658857823987,13.588658857823987,1586515593237,2,134.94167696801088,162.94167696801088
red,yellow,diff,#ffd000,54.9855057030467,4.98550570304668,48.94117647058823,57.91596638651193,8.9747899159237,2.9304606834652347,-6.044329232458466,6.044329232458466,1586515593237,2,327.3641078776859,81.57706859290232
green,green,same,#00ffd0,149.319637644957,99.3196376449571,168.9411764705882,121.86554621849697,47.07563025209123,-27.454091426460025,-19.621538825631205,19.621538825631205,1586515593237,2,89.1859898138257,79.7551866567625
yellow,green,diff,#08ff00,117.741117629177,67.7411176291767,118.11764705882354,121.86554621849697,3.7478991596734375,4.124428589319976,0.37652942964653846,0.37652942964653846,1586515593237,2,26.1130013350813,92.00464572374224
blue,purple,diff,#0019ff,244.314280282137,294.314280282137,234.11764705882354,229.89915966385712,4.218487394966417,-14.415120618279872,10.196633223313455,10.196633223313455,1586515593237,2,105.97393849479049,128.14370856403303
green,blue,diff,#0004ff,214.605696674177,164.605696674177,239.05882352941177,229.89915966385712,9.159663865554649,15.293462989680108,24.453126855234757,24.453126855234757,1586515593237,2,47.225382748978,168.16655921956624
yellow,yellow,same,#ff4800,29.3975241227361,79.3975241227361,16.941176470588236,5.999999999993606,10.94117647059463,-23.397524122742496,12.456347652147866,12.456347652147866,1586515593237,2,256.255058661065,120.68611780952324
red,yellow,diff,#ff4800,10.598697506071,60.598697506071,16.941176470588236,5.999999999993606,10.94117647059463,-4.598697506077394,-6.342478964517236,6.342478964517236,1586515593237,2,313.67821100133244,63.26296546925579
green,blue,diff,#62ff00,120.179599602515,170.179599602515,96.94117647058823,121.86554621849697,24.92436974790874,1.685946615981976,-23.238423131926766,23.238423131926766,1586515593237,2,106.24470986856961,9.303533397981383
blue,purple,diff,#9d00ff,284.371037078439,234.371037078439,276.94117647058823,281.6806722688825,4.739495798294286,-2.6903648095564563,7.429860607850742,7.429860607850742,1586515593237,2,246.972222438076,29.968954032512244
yellow,yellow,same,#ffea00,34.5264232434298,84.5264232434298,55.05882352941176,57.91596638651193,2.857142857100172,23.389543143082136,20.532400285981964,20.532400285981964,1586515593237,2,179.80392841001603,124.74510488060426
green,green,same,#00fff2,149.319637644957,99.3196376449571,176.94117647058823,121.86554621849697,55.07563025209126,-27.454091426460025,-27.621538825631234,27.621538825631234,1586515593237,2,236.924114255237,59.982937784648755
green,green,same,#00ff62,151.969118146666,101.969118146666,143.05882352941177,121.86554621849697,21.193277310914794,-30.103571928169032,8.910294617254237,8.910294617254237,1586515593237,2,52.9677222644091,90.09110126500266
green,blue,diff,#0059ff,205.054961198327,155.054961198327,219.0588235294118,229.89915966385712,10.840336134445323,24.844198465530127,14.003862331084804,14.003862331084804,1586515593237,2,299.63779902523225,80.57897549582046
yellow,yellow,same,#4cff00,85.4131261568619,35.4131261568619,102.11764705882355,121.86554621849697,19.747899159673423,36.45242006163507,16.704520901961644,16.704520901961644,1586515593237,2,329.80943331401437,132.30821374480917
yellow,green,diff,#b7ff00,81.1780705306141,131.178070530614,76.94117647058823,121.86554621849697,44.92436974790874,40.68747568788288,-4.236894060025861,4.236894060025861,1586515593237,2,115.24282824824677,38.301651777658535
purple,purple,same,#ff00ae,324.367779560808,274.367779560808,319.05882352941177,281.6806722688825,37.37815126052925,-42.687107291925486,5.308956031396235,5.308956031396235,1586515593237,2,14.62911816183516,55.57029463242338
red,red,same,#ff5900,26.5859706626721,336.585970662672,20.941176470588232,5.999999999993606,14.941176470594627,-20.585970662678495,5.644794192083868,5.644794192083868,1586515593237,2,179.33632751630915,158.39515104572092
blue,blue,same,#1900ff,245.982499219452,195.982499219452,245.88235294117644,229.89915966385712,15.983193277319316,-16.083339555594875,0.10014627827555955,0.10014627827555955,1586515593237,2,85.0254748140048,160.85687812717163
green,green,same,#00ffcc,164.759109472228,114.759109472228,167.99999999999997,229.89915966385712,61.89915966385715,65.14005019162911,3.240890527771967,3.240890527771967,1586515593237,2,105.28428539046566,62.71571460953432
purple,red,diff,#ff000d,5.38283215070992,315.38283215071,356.94117647058823,5.999999999993606,9.058823529405402,0.6171678492836863,-8.441655680121698,8.441655680121698,1586515593237,2,221.61961532930255,135.32156114128568
blue,purple,diff,#5500ff,258.339758325107,308.339758325107,260,229.89915966385712,30.10084033614288,-28.440598661249908,-1.6602416748929727,1.6602416748929727,1586515593237,2,171.06748588658448,88.93251411341552
purple,red,diff,#ff006a,343.667325746381,293.667325746381,335.05882352941177,5.999999999993606,30.941176470581865,22.33267425361265,-8.608502216969214,8.608502216969214,1586515593237,2,99.69861748985893,124.63979396044715
purple,purple,same,#7f00ff,267.359875443305,317.359875443305,269.88235294117646,229.89915966385712,39.983193277319344,-37.46071577944787,-2.5224774978714777,2.5224774978714777,1586515593237,2,354.3185597801076,84.43620683893113
purple,red,diff,#ff006a,322.849828033121,12.8498280331209,335.05882352941177,281.6806722688825,53.37815126052925,-41.169155764238496,-12.208995496290754,12.208995496290754,1586515593237,2,65.9234543630379,90.86463083362617
blue,purple,diff,#5500ff,239.961561103108,289.961561103108,260,229.89915966385712,30.10084033614288,-10.062401439250891,-20.03843889689199,20.03843889689199,1586515593237,2,177.24865749697872,82.75134250302128
green,green,same,#00ff37,99.1099992049798,149.10999920498,132.94117647058823,121.86554621849697,11.075630252091258,22.755547013517173,33.83117726560843,33.83117726560843,1586515593237,2,149.17126917051974,16.230092699931504
purple,red,diff,#ff008c,331.486972044123,281.486972044123,327.05882352941177,281.6806722688825,45.37815126052925,-49.80629977524046,4.428148514711211,4.428148514711211,1586515593237,2,49.1295142400117,82.07069071059993
red,yellow,diff,#ff4800,2.95892691824502,52.958926918245,16.941176470588236,5.999999999993606,10.94117647059463,3.041073081748586,13.982249552343216,13.982249552343216,1586515593237,2,203.4283154540519,173.51286101653633
purple,purple,same,#9500ff,275.048373868508,325.048373868508,275.05882352941177,229.89915966385712,45.15966386555465,-45.14921420465089,-0.01044966090375965,0.01044966090375965,1586515593237,2,9.6490444022406,94.59022087282881
red,red,same,#ff0037,334.301850507897,24.3018505078973,347.05882352941177,5.999999999993606,18.941176470581865,31.69814949209666,12.756973021514796,12.756973021514796,1586515593237,2,235.92432431490516,111.1344992145066
purple,purple,same,#ff003b,321.504031161059,271.504031161059,346.11764705882354,281.6806722688825,64.43697478994102,-39.823358892176486,-24.613615897764532,24.613615897764532,1586515593237,2,271.827597003802,74.29005005502154
purple,red,diff,#ff0073,331.260225894424,281.260225894424,332.94117647058823,281.6806722688825,51.260504201705714,-49.57955362554151,-1.6809505761642072,1.6809505761642072,1586515593237,2,186.2358820471368,146.70529442345142
blue,purple,diff,#4000ff,238.870107049819,288.870107049819,255.05882352941177,229.89915966385712,25.15966386555465,-8.970947385961892,-16.188716479592756,16.188716479592756,1586515593237,2,141.09036399865,113.96845953076178
yellow,yellow,same,#ff1100,28.9446378977323,78.9446378977324,3.999999999999999,5.999999999993606,1.999999999993607,-22.944637897738694,24.9446378977323,24.9446378977323,1586515593237,2,215.68089204771587,148.31910795228413
red,yellow,diff,#ff0022,27.0962229611711,337.096222961171,352,5.999999999993606,13.999999999993634,-21.096222961177496,35.09622296117112,35.09622296117112,1586515593237,2,141.09036399865,149.09036399865
red,yellow,diff,#fffb00,61.4980762537376,11.4980762537376,59.05882352941177,57.91596638651193,1.1428571428998353,-3.582109867225668,2.439252724325833,2.439252724325833,1586515593237,2,283.6098540431993,135.4489694862125
yellow,yellow,same,#f6ff00,81.7565764549455,31.7565764549455,62.11764705882352,121.86554621849697,59.74789915967345,40.10896976355147,-19.63892939612198,19.63892939612198,1586515593237,2,353.0170126611713,69.10063439765224
purple,red,diff,#ff4000,5.38283215070992,315.38283215071,15.058823529411764,5.999999999993606,9.05882352941816,0.6171678492836863,9.675991378701845,9.675991378701845,1586515593237,2,7.77700332907592,7.2818202003358445
green,green,same,#0dff00,100.403075401758,150.403075401758,116.94117647058825,121.86554621849697,4.924369747908727,21.46247081673897,16.538101068830244,16.538101068830244,1586515593237,2,34.2273839596308,82.71379251095745
red,yellow,diff,#ffee00,58.7320849321556,8.73208493215559,56,57.91596638651193,1.9159663865119327,-0.8161185456436684,2.732084932155601,2.732084932155601,1586515593237,2,69.94879256335645,13.948792563356449
green,blue,diff,#2600ff,211.718401048303,161.718401048303,248.94117647058826,229.89915966385712,19.04201680673114,18.18075861555411,37.22277542228525,37.22277542228525,1586515593237,2,88.1647159526801,160.77646051790816
blue,blue,same,#00ffb3,226.01364472998,176.01364472998,162.11764705882354,229.89915966385712,67.78151260503358,3.8855149338771184,-63.895997671156465,63.895997671156465,1586515593237,2,137.46522764754826,24.652419411275275
red,red,same,#ff005d,333.787120219708,23.7871202197083,338.11764705882354,281.6806722688825,56.43697478994102,-52.1064479508255,-4.330526839115521,4.330526839115521,1586515593237,2,122.075895202112,143.95824814328847
green,green,same,#00ff88,145.612525309562,95.6125253095623,152,121.86554621849697,30.134453781503026,-23.746979091065015,-6.387474690438012,6.387474690438012,1586515593237,2,92.8657338102111,59.1342661897889
blue,blue,same,#00ff91,175.877322436076,225.877322436076,154.1176470588235,229.89915966385712,75.78151260503361,54.021837227781106,-21.759675377252506,21.759675377252506,1586515593237,2,36.8216540646848,117.29599299413871
green,green,same,#00ff15,151.26608890786,101.26608890786,124.94117647058825,121.86554621849697,3.0756302520912726,-29.40054268936302,26.32491243727175,26.32491243727175,1586265521442,2,324.513369758513,160.4278067120752
red,red,same,#ff007b,331.278646236018,21.2786462360177,331.05882352941177,281.6806722688825,49.37815126052925,-49.59797396713549,0.21982270660623726,0.21982270660623726,1586265521442,2,178.348616315789,152.71020721362277
red,red,same,#ff0091,330.86934991888,20.86934991888,325.88235294117646,281.6806722688825,44.201680672293946,-49.18867764999749,4.986996977703541,4.986996977703541,1586265521442,2,237.06761541838884,88.81473752278762
red,yellow,diff,#ff7700,29.7649200644232,339.764920064423,28,5.999999999993606,22.000000000006395,-23.764920064429596,1.764920064423201,1.764920064423201,1586265521442,2,302.8381122338096,85.16188776619038
green,green,same,#00ff04,100.556612455182,150.556612455182,120.94117647058823,121.86554621849697,0.9243697479087416,21.30893376331497,20.384564015406227,20.384564015406227,1586265521442,2,166.357210866362,45.41603439577378
green,green,same,#00ffa6,164.826342373056,114.826342373056,159.05882352941177,229.89915966385712,70.84033613444535,65.07281729080111,-5.76751884364424,5.76751884364424,1586265521442,2,293.64953975137547,134.5907162219637
red,yellow,diff,#fff700,53.0758535311657,3.07585353116569,58.117647058823536,57.91596638651193,0.20168067231160336,4.840112855346234,5.041793527657838,5.041793527657838,1586265521442,2,343.452080157059,74.66556690176452
green,green,same,#00ff99,149.319637644957,99.3196376449571,156,121.86554621849697,34.13445378150303,-27.454091426460025,-6.680362355043002,6.680362355043002,1586265521442,2,315.7238735014763,159.7238735014763
red,yellow,diff,#ff8000,37.6852759759007,347.685275975901,30.11764705882353,57.91596638651193,27.798319327688404,20.23069041061123,-7.5676289170771724,7.5676289170771724,1586265521442,2,202.72546306208088,172.60781600325734
blue,blue,same,#00b7ff,167.877704300191,217.877704300191,196.9411764705882,229.89915966385712,32.957983193268916,62.02145536366612,29.063472170397205,29.063472170397205,1586265521442,2,131.6966581676405,65.24451830294771
blue,blue,same,#00eaff,198.439363487741,248.439363487741,184.94117647058823,229.89915966385712,44.95798319326889,31.45979617611613,-13.498187017152759,13.498187017152759,1586265521442,2,52.9677222644091,131.97345420617913
