hue2,hue3,hue4,memory_hue,response_bias,response_error,response_hue,set_size
116,51,68,71,-30.17647058823532,30.17647058823532,101.17647058823532,4
154,158,122,206,0.11764705882356452,0.11764705882356452,206.11764705882356,1
35,181,82,49,8.882352941176478,8.882352941176478,57.88235294117648,1
197,75,26,337,6.882352941176464,-6.882352941176464,330.11764705882354,1
302,245,211,337,14.882352941176464,-14.882352941176464,322.11764705882354,2
174,287,354,183,-6.058823529411768,-6.058823529411768,176.94117647058823,1
117,40,131,309,1.117647058823536,1.117647058823536,310.11764705882354,2
197,147,332,74,-83.88235294117646,83.88235294117646,157.88235294117646,4
273,54,356,196,-3.7647058823529562,-3.7647058823529562,192.23529411764704,1
210,354,7,353,-10.882352941176464,-10.882352941176464,342.11764705882354,4
341,49,209,49,-1,-1,48,4
1,247,356,353,16.882352941176464,16.882352941176464,9.88235294117647,2
255,112,80,174,4.823529411764696,4.823529411764696,178.8235294117647,1
270,180,311,174,7.176470588235304,7.176470588235304,181.1764705882353,2
294,251,114,74,-19.176470588235276,19.176470588235276,93.17647058823528,1
166,211,248,293,-0.8823529411765207,0.8823529411765207,293.8823529411765,4
155,20,279,174,-2,-2,172,1
35,182,226,146,-11.882352941176464,11.882352941176464,157.88235294117646,1
65,86,161,206,-17.764705882352985,-17.764705882352985,188.23529411764702,1
165,60,6,348,4,4,352,2
61,217,254,249,21,-21,228,2
119,83,33,273,-2.176470588235304,-2.176470588235304,270.8235294117647,3
314,242,165,249,-2.7647058823529562,2.7647058823529562,251.76470588235296,2
243,211,164,273,-4.058823529411768,-4.058823529411768,268.94117647058823,4
159,46,199,174,3.882352941176464,3.882352941176464,177.88235294117646,4
175,254,125,71,9.82352941176471,-9.82352941176471,61.17647058823529,4
176,236,115,196,-4.941176470588232,-4.941176470588232,191.05882352941177,2
158,119,209,88,-2.8235294117647243,-2.8235294117647243,85.17647058823528,1
87,356,189,66,2.941176470588246,-2.941176470588246,63.058823529411754,2
116,236,196,88,-4.000000000000014,-4.000000000000014,83.99999999999999,2
209,341,229,348,-8,-8,340,3
177,304,39,249,13.941176470588232,-13.941176470588232,235.05882352941177,4
104,88,144,206,-1.9999999999999716,-1.9999999999999716,204.00000000000003,3
149,279,124,337,-11,11,348,4
285,129,320,183,-3,-3,180,3
188,118,308,74,-90,90,164,4
108,357,290,196,1.1764705882352757,1.1764705882352757,197.17647058823528,1
48,94,256,196,-1.8823529411764923,-1.8823529411764923,194.1176470588235,2
43,233,56,21,8.882352941176471,8.882352941176471,29.88235294117647,3
174,57,28,183,3.1176470588235077,3.1176470588235077,186.1176470588235,1
183,228,96,71,-14.176470588235276,14.176470588235276,85.17647058823528,2
51,127,118,323,15.941176470588232,-15.941176470588232,307.05882352941177,4
5,100,36,320,-5.176470588235304,5.176470588235304,325.1764705882353,1
350,290,350,249,11.823529411764696,-11.823529411764696,237.1764705882353,1
13,28,198,220,-4.235294117647072,4.235294117647072,224.23529411764707,2
249,88,219,220,-0.2352941176470722,0.2352941176470722,220.23529411764707,1
138,317,254,273,3.941176470588232,3.941176470588232,276.94117647058823,2
352,219,168,309,-15.11764705882348,-15.11764705882348,293.8823529411765,2
57,293,269,183,-1.8235294117646959,-1.8235294117646959,181.1764705882353,4
358,49,250,71,14.058823529411768,-14.058823529411768,56.94117647058823,3
344,289,113,330,14.941176470588232,-14.941176470588232,315.05882352941177,1
142,227,210,71,-2.176470588235304,2.176470588235304,73.1764705882353,1
181,27,4,353,-18.882352941176464,-18.882352941176464,334.11764705882354,2
309,322,66,88,-1.882352941176464,-1.882352941176464,86.11764705882354,3
72,300,284,249,11.823529411764696,-11.823529411764696,237.1764705882353,3
352,269,167,249,11.823529411764696,-11.823529411764696,237.1764705882353,4
342,324,332,273,-3.117647058823536,-3.117647058823536,269.88235294117646,4
180,145,256,146,-6,6,152,3
68,172,156,146,-6.941176470588232,6.941176470588232,152.94117647058823,1
318,168,83,320,8.941176470588232,-8.941176470588232,311.05882352941177,1
285,206,196,146,-11.882352941176464,11.882352941176464,157.88235294117646,4
179,103,80,293,-17.117647058823536,17.117647058823536,310.11764705882354,3
334,151,296,337,17.941176470588232,-17.941176470588232,319.05882352941177,3
257,70,200,74,-14,14,88,4
355,201,278,88,21.17647058823529,21.17647058823529,109.17647058823529,4
152,155,90,309,3.235294117647072,3.235294117647072,312.2352941176471,3
47,260,53,220,-14.117647058823536,14.117647058823536,234.11764705882354,4
259,182,155,337,14.882352941176464,-14.882352941176464,322.11764705882354,3
162,60,152,320,6.823529411764696,-6.823529411764696,313.1764705882353,3
259,210,204,174,-0.1176470588235361,-0.1176470588235361,173.88235294117646,4
83,318,290,88,54.823529411764696,54.823529411764696,142.8235294117647,2
167,32,316,309,-14.176470588235247,-14.176470588235247,294.82352941176475,2
220,5,142,146,-15.882352941176464,15.882352941176464,161.88235294117646,3
79,202,151,330,8.823529411764753,-8.823529411764753,321.17647058823525,1
274,132,165,353,-11.823529411764696,-11.823529411764696,341.1764705882353,2
235,128,43,220,-3.058823529411768,3.058823529411768,223.05882352941177,1
218,181,75,49,14.999999999999986,14.999999999999986,63.999999999999986,2
49,54,111,348,0,0,348,3
345,104,259,353,-6.882352941176464,-6.882352941176464,346.11764705882354,1
71,292,264,320,-23.058823529411768,23.058823529411768,343.05882352941177,4
126,78,287,220,-14.117647058823536,14.117647058823536,234.11764705882354,2
215,4,311,337,-0.17647058823530415,0.17647058823530415,337.1764705882353,1
140,149,103,21,-1.2352941176470615,-1.2352941176470615,19.76470588235294,1
180,147,11,320,-5.176470588235304,5.176470588235304,325.1764705882353,2
140,208,343,353,7,7,0,4
323,273,357,249,9,-9,240,4
298,163,29,67,4.882352941176478,-4.882352941176478,62.11764705882352,4
66,20,178,309,-11.117647058823536,-11.117647058823536,297.88235294117646,4
218,273,94,88,-22.823529411764696,-22.823529411764696,65.1764705882353,2
18,42,29,66,4.82352941176471,-4.82352941176471,61.17647058823529,3
266,216,215,353,-6.882352941176464,-6.882352941176464,346.11764705882354,2
238,277,67,196,13.176470588235304,13.176470588235304,209.1764705882353,3
29,14,24,348,20.941176470588232,20.941176470588232,8.941176470588237,2
349,17,264,273,15,15,288,4
127,61,354,233,3.8235294117647243,-3.8235294117647243,229.17647058823528,1
313,212,255,249,11.823529411764696,-11.823529411764696,237.1764705882353,1
50,247,98,74,-17.058823529411768,17.058823529411768,91.05882352941177,2
343,140,123,293,-1.8235294117647527,1.8235294117647527,294.82352941176475,3
94,262,117,146,-6.941176470588232,6.941176470588232,152.94117647058823,3
0,170,177,74,-26.235294117647086,26.235294117647086,100.23529411764709,1
11,88,64,66,-1.058823529411768,1.058823529411768,67.05882352941177,1
107,176,322,88,-15.764705882352928,-15.764705882352928,72.23529411764707,4
339,356,182,330,6.941176470588232,-6.941176470588232,323.05882352941177,2
14,228,291,196,-21.176470588235304,-21.176470588235304,174.8235294117647,3
264,56,134,21,7,7,28,2
130,326,200,330,-1.058823529411768,1.058823529411768,331.05882352941177,1
317,184,193,293,-11.235294117647072,11.235294117647072,304.2352941176471,2
218,37,204,67,-11.117647058823522,11.117647058823522,78.11764705882352,1
80,299,327,146,-8.823529411764724,8.823529411764724,154.82352941176472,2
36,316,262,330,7.882352941176464,-7.882352941176464,322.11764705882354,4
89,316,249,273,-0.05882352941176805,-0.05882352941176805,272.94117647058823,2
123,184,168,21,-1.2352941176470615,-1.2352941176470615,19.76470588235294,2
10,198,88,323,11.941176470588232,-11.941176470588232,311.05882352941177,2
132,6,108,353,18.764705882352928,18.764705882352928,11.764705882352938,1
201,241,222,74,-16.117647058823536,16.117647058823536,90.11764705882354,3
304,230,247,348,-41.882352941176464,-41.882352941176464,306.11764705882354,4
242,321,263,323,3,-3,320,1
145,232,54,233,6.882352941176464,-6.882352941176464,226.11764705882354,3
70,318,124,88,2.117647058823536,2.117647058823536,90.11764705882354,3
35,357,58,206,-8.823529411764724,-8.823529411764724,197.17647058823528,2
149,318,56,348,-6.823529411764696,-6.823529411764696,341.1764705882353,1
274,215,180,330,-0.1176470588235361,0.1176470588235361,330.11764705882354,4
203,125,240,293,-13.117647058823536,13.117647058823536,306.11764705882354,2
267,190,326,74,0.8235294117646959,-0.8235294117646959,73.1764705882353,3
182,289,68,71,-5.235294117647058,5.235294117647058,76.23529411764706,1
242,41,338,353,-23.823529411764696,-23.823529411764696,329.1764705882353,3
189,350,329,206,-7.882352941176492,-7.882352941176492,198.1176470588235,1
346,124,79,353,13.823529411764696,13.823529411764696,6.823529411764708,3
170,351,294,67,-118.17647058823528,118.17647058823528,185.17647058823528,4
164,266,93,273,15,15,288,3
281,136,20,88,15.058823529411782,15.058823529411782,103.05882352941178,3
32,118,189,320,18.823529411764696,-18.823529411764696,301.1764705882353,4
251,312,163,348,-12.941176470588232,-12.941176470588232,335.05882352941177,1
331,253,154,323,3,-3,320,2
298,103,336,146,69.76470588235294,-69.76470588235294,76.23529411764706,4
125,89,148,196,1.1764705882352757,1.1764705882352757,197.17647058823528,4
7,69,91,66,-17.058823529411754,17.058823529411754,83.05882352941175,2
190,84,77,196,-59.05882352941177,-59.05882352941177,136.94117647058823,4
179,166,62,174,4.823529411764696,4.823529411764696,178.8235294117647,2
70,112,177,293,0.9999999999999432,-0.9999999999999432,292.00000000000006,1
323,90,147,233,-9.823529411764696,9.823529411764696,242.8235294117647,4
63,86,28,249,9,-9,240,4
257,57,261,206,-11.882352941176492,-11.882352941176492,194.1176470588235,2
292,236,48,67,5.82352941176471,-5.82352941176471,61.17647058823529,1
197,113,141,71,5.823529411764696,-5.823529411764696,65.1764705882353,3
21,176,242,67,0.8823529411764639,-0.8823529411764639,66.11764705882354,1
239,247,215,220,9.882352941176464,-9.882352941176464,210.11764705882354,3
167,317,14,174,0.8235294117646959,0.8235294117646959,174.8235294117647,2
71,251,253,220,12.941176470588204,-12.941176470588204,207.0588235294118,1
254,207,184,323,16.882352941176464,-16.882352941176464,306.11764705882354,4
231,353,185,323,5.823529411764696,-5.823529411764696,317.1764705882353,1
325,335,248,293,-0.8823529411765207,0.8823529411765207,293.8823529411765,2
226,273,289,21,3.9411764705882426,3.9411764705882426,24.941176470588243,3
322,193,138,330,22,-22,308,3
134,115,192,353,7.941176470588232,7.941176470588232,0.941176470588232,3
163,287,209,323,-8.058823529411768,8.058823529411768,331.05882352941177,3
280,52,351,323,-3.117647058823536,3.117647058823536,326.11764705882354,3
265,331,270,233,-2.058823529411768,2.058823529411768,235.05882352941177,2
147,27,297,323,12.882352941176464,-12.882352941176464,310.11764705882354,4
8,254,261,249,14.882352941176464,-14.882352941176464,234.11764705882354,2
323,208,217,273,-3.117647058823536,-3.117647058823536,269.88235294117646,3
268,52,253,196,-0.9411764705882604,-0.9411764705882604,195.05882352941174,3
109,233,179,71,-8.058823529411754,8.058823529411754,79.05882352941175,1
346,338,243,67,5.82352941176471,-5.82352941176471,61.17647058823529,3
211,97,346,293,7.117647058823536,-7.117647058823536,285.88235294117646,4
262,43,76,273,15.941176470588232,15.941176470588232,288.94117647058823,2
80,110,0,330,4.823529411764696,-4.823529411764696,325.1764705882353,2
133,173,179,330,-1.058823529411768,1.058823529411768,331.05882352941177,1
10,144,8,293,-14.058823529411768,14.058823529411768,307.05882352941177,3
147,262,68,74,-27.17647058823532,27.17647058823532,101.17647058823532,2
97,279,150,353,-5,-5,348,1
41,279,338,67,11,-11,56,2
20,164,325,174,2.941176470588232,2.941176470588232,176.94117647058823,2
100,39,206,330,-3.176470588235304,3.176470588235304,333.1764705882353,3
25,198,121,183,-6.058823529411768,-6.058823529411768,176.94117647058823,2
266,124,312,146,-2,2,148,1
190,264,292,323,3,-3,320,1
167,128,333,273,-1.2352941176470722,-1.2352941176470722,271.7647058823529,3
263,6,218,49,-2.17647058823529,-2.17647058823529,46.82352941176471,4
123,270,224,71,21.11764705882353,-21.11764705882353,49.88235294117647,2
67,206,75,146,-6,6,152,4
41,84,215,353,8.882352941176464,8.882352941176464,1.8823529411764706,4
300,213,1,337,-19.235294117647072,19.235294117647072,356.2352941176471,2
6,47,288,66,-23.176470588235304,23.176470588235304,89.1764705882353,4
165,79,207,309,4.176470588235304,4.176470588235304,313.1764705882353,1
251,93,169,249,13,-13,236,2
171,86,204,196,28.235294117647072,28.235294117647072,224.23529411764707,3
223,316,49,88,43.764705882352956,43.764705882352956,131.76470588235296,3
156,69,148,353,15.941176470588232,15.941176470588232,8.941176470588237,1
122,294,345,67,-24.058823529411768,24.058823529411768,91.05882352941177,2
179,114,178,74,-0.1176470588235361,0.1176470588235361,74.11764705882354,1
288,251,314,323,-2.176470588235304,2.176470588235304,325.1764705882353,3
343,20,281,348,10.117647058823536,10.117647058823536,358.11764705882354,4
342,347,164,174,-2,-2,172,4
143,32,81,183,-10.058823529411768,-10.058823529411768,172.94117647058823,2
309,9,230,88,0,0,88,1
52,343,153,196,-10.823529411764724,-10.823529411764724,185.17647058823528,4
205,277,173,183,-7.235294117647044,-7.235294117647044,175.76470588235296,2
291,296,231,330,7.882352941176464,-7.882352941176464,322.11764705882354,2
196,137,283,146,-18.941176470588232,18.941176470588232,164.94117647058823,2
14,48,262,320,-5.176470588235304,5.176470588235304,325.1764705882353,2
333,137,18,293,-0.8823529411765207,0.8823529411765207,293.8823529411765,1
102,24,46,293,4.058823529411768,-4.058823529411768,288.94117647058823,4
296,186,177,320,12,-12,308,3
308,237,273,220,-19.058823529411768,19.058823529411768,239.05882352941177,2
157,15,321,88,35.76470588235293,35.76470588235293,123.76470588235293,1
285,251,279,233,2.8823529411764923,-2.8823529411764923,230.1176470588235,3
198,316,265,353,2.058823529411768,2.058823529411768,355.05882352941177,2
354,68,301,49,2.764705882352949,2.764705882352949,51.76470588235295,1
245,337,304,353,15.941176470588232,15.941176470588232,8.941176470588237,1
260,120,48,309,-3.823529411764696,-3.823529411764696,305.1764705882353,2
339,31,183,183,-5.117647058823536,-5.117647058823536,177.88235294117646,4
249,203,199,293,-10.058823529411768,10.058823529411768,303.05882352941177,4
345,290,290,88,10.117647058823522,10.117647058823522,98.11764705882352,4
324,275,23,309,-16.05882352941171,-16.05882352941171,292.9411764705883,3
190,132,109,174,14.235294117647015,14.235294117647015,188.23529411764702,3
164,93,241,353,-9.941176470588232,-9.941176470588232,343.05882352941177,1
160,105,261,337,-10.058823529411768,10.058823529411768,347.05882352941177,2
259,248,198,353,-1,-1,352,1
154,269,268,220,-60.94117647058823,60.94117647058823,280.94117647058823,4
227,318,174,337,-3,3,340,1
326,299,344,353,-8.764705882352928,-8.764705882352928,344.2352941176471,4
352,183,59,320,8.941176470588232,-8.941176470588232,311.05882352941177,3
3,295,29,74,-14,14,88,3
96,107,145,21,7.941176470588239,7.941176470588239,28.94117647058824,2
146,333,346,183,-3,-3,180,3
15,260,188,196,-3.7647058823529562,-3.7647058823529562,192.23529411764704,1
70,326,78,174,0.8235294117646959,0.8235294117646959,174.8235294117647,3
60,146,92,66,0.8235294117646959,-0.8235294117646959,65.1764705882353,4
98,258,229,146,2,-2,144,2
249,165,298,71,-20.058823529411768,20.058823529411768,91.05882352941177,1
315,17,114,309,-6.882352941176464,-6.882352941176464,302.11764705882354,4
339,275,339,88,8.235294117647058,8.235294117647058,96.23529411764706,1
221,173,133,353,-11.823529411764696,-11.823529411764696,341.1764705882353,3
277,294,341,21,-6.1764705882352935,-6.1764705882352935,14.823529411764707,1
306,153,13,233,-7,7,240,3
287,20,114,249,13.941176470588232,-13.941176470588232,235.05882352941177,3
70,332,21,196,-2.842170943040401e-14,-2.842170943040401e-14,195.99999999999997,4
267,291,137,49,-4.058823529411768,-4.058823529411768,44.94117647058823,4
118,308,200,348,6.117647058823536,6.117647058823536,354.11764705882354,3
80,165,327,196,4.235294117647015,4.235294117647015,200.23529411764702,2
185,171,65,293,-11.235294117647072,11.235294117647072,304.2352941176471,3
193,43,101,206,1.0588235294117965,1.0588235294117965,207.0588235294118,4
35,58,226,309,8.176470588235304,8.176470588235304,317.1764705882353,4
124,286,199,49,-9,-9,40,3
354,3,264,183,-5.117647058823536,-5.117647058823536,177.88235294117646,4
297,315,4,174,1.7647058823529562,1.7647058823529562,175.76470588235296,4
102,225,261,353,-9.941176470588232,-9.941176470588232,343.05882352941177,3
226,354,245,146,-8.823529411764724,8.823529411764724,154.82352941176472,3
127,288,103,330,-36.823529411764696,36.823529411764696,6.823529411764708,3
129,190,111,74,-15.176470588235304,15.176470588235304,89.1764705882353,1
280,119,225,74,-18,18,92,2
204,154,22,21,170.05882352941177,170.05882352941177,191.05882352941177,4
26,272,158,71,-20.058823529411768,20.058823529411768,91.05882352941177,2
97,2,122,337,8.764705882352928,-8.764705882352928,328.2352941176471,3
277,95,83,249,6.176470588235304,-6.176470588235304,242.8235294117647,3
346,7,166,337,-3,3,340,3
133,140,200,206,-70.23529411764707,-70.23529411764707,135.76470588235293,3
85,327,212,66,-8.117647058823536,8.117647058823536,74.11764705882354,2
308,1,146,273,3,3,276,1
251,50,49,220,-10.117647058823508,10.117647058823508,230.1176470588235,3
39,276,136,74,-12.117647058823536,12.117647058823536,86.11764705882354,4
94,303,58,233,-5.117647058823536,5.117647058823536,238.11764705882354,4
145,322,260,330,-1.058823529411768,1.058823529411768,331.05882352941177,2
352,356,149,323,21.823529411764696,-21.823529411764696,301.1764705882353,2
73,307,166,66,9.058823529411768,-9.058823529411768,56.94117647058823,1
99,229,133,49,4.882352941176471,4.882352941176471,53.88235294117647,1
339,332,64,233,-7.941176470588232,7.941176470588232,240.94117647058823,1
345,195,286,348,7.058823529411768,7.058823529411768,355.05882352941177,2
22,20,262,183,-6.058823529411768,-6.058823529411768,176.94117647058823,1
130,119,15,21,5.8235294117647065,5.8235294117647065,26.823529411764707,3
337,357,118,323,0.8823529411764639,-0.8823529411764639,322.11764705882354,4
289,86,133,220,-21.882352941176464,21.882352941176464,241.88235294117646,4
254,228,223,206,-8.823529411764724,-8.823529411764724,197.17647058823528,2
2,86,190,320,120.94117647058826,-120.94117647058826,199.05882352941174,4
60,317,29,174,13.05882352941174,13.05882352941174,187.05882352941174,3
49,325,0,353,-1,-1,352,3
63,65,195,309,-1,-1,308,4
292,109,287,348,-8,-8,340,1
211,53,58,67,-13,13,80,2
120,252,314,49,85.8235294117647,85.8235294117647,134.8235294117647,3
314,69,208,273,3,3,276,2
221,70,227,233,-8.882352941176464,8.882352941176464,241.88235294117646,1
177,199,39,21,7.941176470588239,7.941176470588239,28.94117647058824,3
309,40,103,233,0.7647058823529278,-0.7647058823529278,232.23529411764707,4
192,118,308,320,4.941176470588232,-4.941176470588232,315.05882352941177,4
113,68,45,88,7.05882352941174,7.05882352941174,95.05882352941174,4
173,144,302,49,-1,-1,48,2
261,194,266,309,-4.764705882352928,-4.764705882352928,304.2352941176471,3
19,295,87,220,6.823529411764696,-6.823529411764696,213.1764705882353,1
23,44,329,71,4.882352941176464,-4.882352941176464,66.11764705882354,4
17,147,110,67,-4.058823529411782,4.058823529411782,71.05882352941178,1
309,292,152,66,-6.235294117647072,6.235294117647072,72.23529411764707,3
293,120,115,353,-1.941176470588232,-1.941176470588232,351.05882352941177,3
9,265,203,49,11,11,60,2
8,308,153,66,-2,2,68,1
285,79,300,66,12.117647058823529,-12.117647058823529,53.88235294117647,2
22,16,138,348,16.941176470588232,16.941176470588232,4.941176470588237,4
337,270,156,348,14.823529411764696,14.823529411764696,2.823529411764709,2
112,25,318,330,2.941176470588232,-2.941176470588232,327.05882352941177,3
220,2,15,353,-2.882352941176464,-2.882352941176464,350.11764705882354,2
292,253,36,49,-0.05882352941176805,-0.05882352941176805,48.94117647058823,4
20,244,205,233,5.941176470588232,-5.941176470588232,227.05882352941177,2
314,293,64,220,-7.058823529411768,7.058823529411768,227.05882352941177,3
128,150,235,273,-3.117647058823536,-3.117647058823536,269.88235294117646,1
50,253,114,337,-24.882352941176464,24.882352941176464,1.8823529411764706,4
66,56,102,67,-12.058823529411754,12.058823529411754,79.05882352941175,4
1,341,156,220,10.823529411764696,-10.823529411764696,209.1764705882353,2
206,278,304,21,8.882352941176471,8.882352941176471,29.88235294117647,4
116,52,256,67,-10.17647058823529,10.17647058823529,77.17647058823529,3
273,214,170,183,-15.235294117647072,-15.235294117647072,167.76470588235293,3
262,283,11,206,-38.23529411764707,-38.23529411764707,167.76470588235293,4
55,346,17,353,22.764705882352928,22.764705882352928,15.764705882352938,4
283,329,270,330,10.941176470588232,-10.941176470588232,319.05882352941177,4
353,164,80,353,16.882352941176464,16.882352941176464,9.88235294117647,4
51,318,334,337,-18.058823529411768,18.058823529411768,355.05882352941177,4
223,187,335,309,2.058823529411768,2.058823529411768,311.05882352941177,1
118,162,62,233,-5.117647058823536,5.117647058823536,238.11764705882354,2
23,133,201,49,3.941176470588239,3.941176470588239,52.94117647058824,1
77,38,225,146,-7.882352941176464,7.882352941176464,153.88235294117646,2
351,33,117,293,-3,3,296,1
243,58,27,146,-19.882352941176464,19.882352941176464,165.88235294117646,4
32,131,174,21,5.8235294117647065,5.8235294117647065,26.823529411764707,4
72,282,358,320,0.941176470588232,-0.941176470588232,319.05882352941177,1
20,299,35,21,-6.1764705882352935,-6.1764705882352935,14.823529411764707,1
135,242,238,71,-30.17647058823532,30.17647058823532,101.17647058823532,4
8,104,196,196,-29.176470588235304,-29.176470588235304,166.8235294117647,1
168,158,38,249,14.882352941176464,-14.882352941176464,234.11764705882354,1
201,44,274,88,64,64,152,2
48,88,118,353,19.941176470588232,19.941176470588232,12.941176470588237,3
215,309,164,348,12,12,0,4
187,127,168,323,11.941176470588232,-11.941176470588232,311.05882352941177,2
201,169,153,196,-3.7647058823529562,-3.7647058823529562,192.23529411764704,2
135,85,335,353,8.882352941176464,8.882352941176464,1.8823529411764706,4
169,64,316,206,-16.823529411764696,-16.823529411764696,189.1764705882353,3
262,99,339,183,0.05882352941176805,0.05882352941176805,183.05882352941177,1
284,192,312,66,12.117647058823529,-12.117647058823529,53.88235294117647,4
280,155,262,174,3.882352941176464,3.882352941176464,177.88235294117646,1
245,5,66,337,3.823529411764696,-3.823529411764696,333.1764705882353,2
323,313,191,66,-3.17647058823529,3.17647058823529,69.17647058823529,3
347,268,82,74,-4.117647058823522,4.117647058823522,78.11764705882352,2
72,110,293,249,8.058823529411768,-8.058823529411768,240.94117647058823,3
115,284,167,293,0.058823529411711206,-0.058823529411711206,292.9411764705883,2
254,22,101,320,26.11764705882348,-26.11764705882348,293.8823529411765,3
2,170,131,233,-2.058823529411768,2.058823529411768,235.05882352941177,3
350,46,315,320,-4.235294117647072,4.235294117647072,324.2352941176471,1
334,282,286,206,-10.000000000000028,-10.000000000000028,195.99999999999997,3
175,171,330,320,-8.235294117647072,8.235294117647072,328.2352941176471,2
250,68,212,174,-3.1764705882352757,-3.1764705882352757,170.82352941176472,1
199,329,299,66,-43.17647058823529,43.17647058823529,109.17647058823529,4
353,58,110,67,16.176470588235297,-16.176470588235297,50.8235294117647,2
21,118,291,233,-6.058823529411768,6.058823529411768,239.05882352941177,2
62,231,150,71,9.82352941176471,-9.82352941176471,61.17647058823529,2
54,154,188,71,-24.05882352941174,24.05882352941174,95.05882352941174,3
90,8,306,323,5.823529411764696,-5.823529411764696,317.1764705882353,1
18,195,135,21,7.941176470588239,7.941176470588239,28.94117647058824,2
13,14,63,353,1.117647058823536,1.117647058823536,354.11764705882354,4
77,227,83,353,-3.823529411764696,-3.823529411764696,349.1764705882353,2
307,64,81,249,16.764705882352928,-16.764705882352928,232.23529411764707,1
71,120,52,54,6,6,60,2
79,88,52,103,-15.941176470588232,-15.941176470588232,87.05882352941177,3
31,35,228,61,4.058823529411768,-4.058823529411768,56.94117647058823,4
31,136,142,301,88.88235294117646,88.88235294117646,29.88235294117647,3
49,230,40,113,-5.941176470588232,-5.941176470588232,107.05882352941177,2
222,86,104,180,-3.058823529411768,-3.058823529411768,176.94117647058823,3
140,240,177,282,-2,2,284,1
276,127,228,306,-1.7647058823529278,-1.7647058823529278,304.2352941176471,1
11,246,351,60,-1.17647058823529,-1.17647058823529,58.82352941176471,3
277,306,255,6,9.764705882352928,-9.764705882352928,356.2352941176471,2
340,225,2,315,17,17,332,4
119,90,244,54,6,6,60,3
212,331,307,180,0,0,180,3
30,209,296,103,51.823529411764724,51.823529411764724,154.82352941176472,4
214,293,84,307,-0.8823529411764639,-0.8823529411764639,306.11764705882354,1
136,77,355,301,8.176470588235304,8.176470588235304,309.1764705882353,1
85,138,147,247,1.1176470588235645,-1.1176470588235645,245.88235294117644,3
103,44,179,99,-15.000000000000014,-15.000000000000014,83.99999999999999,2
48,187,359,29,-3.1176470588235254,-3.1176470588235254,25.882352941176475,1
33,41,359,148,-8,8,156,1
130,88,127,315,-5.823529411764696,-5.823529411764696,309.1764705882353,3
62,223,61,273,4.882352941176464,4.882352941176464,277.88235294117646,4
293,229,134,180,-2.117647058823536,-2.117647058823536,177.88235294117646,2
225,66,211,61,4.058823529411768,-4.058823529411768,56.94117647058823,1
139,56,335,247,22.764705882352928,-22.764705882352928,224.23529411764707,4
83,205,306,328,1.882352941176464,-1.882352941176464,326.11764705882354,3
250,85,205,43,19,-19,24,4
45,245,191,17,-8.058823529411763,-8.058823529411763,8.941176470588237,4
160,221,55,61,3.117647058823522,-3.117647058823522,57.88235294117648,3
49,152,150,148,-4,4,152,2
355,199,251,17,19.94117647058824,19.94117647058824,36.94117647058824,3
260,326,15,17,0.8823529411764746,0.8823529411764746,17.882352941176475,1
78,213,276,54,0.823529411764703,0.823529411764703,54.8235294117647,4
49,151,306,341,11,11,352,3
318,153,110,306,10,10,316,2
189,37,302,328,4.941176470588232,-4.941176470588232,323.05882352941177,3
261,204,222,151,-17.941176470588204,17.941176470588204,168.9411764705882,4
31,113,92,6,2.235294117647059,-2.235294117647059,3.764705882352941,2
305,115,87,148,-10.823529411764696,10.823529411764696,158.8235294117647,2
301,144,114,6,-5.7647058823529385,5.7647058823529385,11.764705882352938,4
184,223,50,150,-4.823529411764724,4.823529411764724,154.82352941176472,3
155,24,356,113,22.764705882352928,22.764705882352928,135.76470588235293,3
120,55,234,180,1.1764705882353041,1.1764705882353041,181.1764705882353,1
48,37,323,341,-9,-9,332,1
310,76,174,328,-13.176470588235304,13.176470588235304,341.1764705882353,4
113,132,194,6,19.882352941176464,-19.882352941176464,346.11764705882354,4
300,155,236,54,-5.058823529411768,-5.058823529411768,48.94117647058823,1
341,55,233,273,7,7,280,2
106,20,335,328,-6.117647058823536,6.117647058823536,334.11764705882354,2
124,167,295,247,0.17647058823533257,-0.17647058823533257,246.82352941176467,2
274,42,194,6,28.823529411764696,-28.823529411764696,337.1764705882353,4
170,226,223,29,-7.117647058823529,-7.117647058823529,21.88235294117647,3
357,188,321,312,-1.882352941176464,-1.882352941176464,310.11764705882354,2
47,41,278,113,-12.764705882352914,-12.764705882352914,100.23529411764709,4
192,107,149,301,7,7,308,3
248,191,221,113,23.941176470588232,23.941176470588232,136.94117647058823,2
61,279,345,148,54.823529411764724,-54.823529411764724,93.17647058823528,3
294,311,185,6,19.882352941176464,-19.882352941176464,346.11764705882354,3
45,216,200,43,6.058823529411761,-6.058823529411761,36.94117647058824,1
91,224,18,99,19.117647058823536,19.117647058823536,118.11764705882354,3
46,310,148,151,10.058823529411768,-10.058823529411768,140.94117647058823,4
123,164,10,103,23.82352941176471,23.82352941176471,126.82352941176471,1
44,351,221,247,13.823529411764696,-13.823529411764696,233.1764705882353,1
81,168,8,307,12.058823529411768,12.058823529411768,319.05882352941177,2
147,354,301,312,-10.823529411764696,-10.823529411764696,301.1764705882353,4
211,258,310,273,13.823529411764696,13.823529411764696,286.8235294117647,3
348,294,184,150,-9.764705882352928,9.764705882352928,159.76470588235293,1
135,208,293,60,-2.117647058823522,-2.117647058823522,57.88235294117648,2
